,id,label
17982,train_031206,8
17983,train_024241,8
17984,train_008498,3
17985,train_022566,5
17986,train_030824,3
17987,train_024622,6
17988,train_041295,9
17989,train_043886,7
17990,train_010083,0
17991,train_048846,4
17992,train_053686,8
17993,train_029852,5
17994,train_006080,2
17995,train_057192,1
17996,train_036173,5
17997,train_034549,9
17998,train_052428,0
17999,train_029362,6
18000,train_018905,4
18001,train_048810,6
18002,train_046184,3
18003,train_031141,9
18004,train_056559,1
18005,train_040876,9
18006,train_048908,1
18007,train_020145,2
18008,train_045312,3
18009,train_000257,4
18010,train_010290,1
18011,train_046780,1
18012,train_032510,2
18013,train_025181,0
18014,train_024930,1
18015,train_042216,4
18016,train_026292,0
18017,train_045433,1
18018,train_029099,7
18019,train_047493,3
18020,train_043336,1
18021,train_006978,5
18022,train_000570,2
18023,train_026795,9
18024,train_052527,5
18025,train_035563,3
18026,train_032552,9
18027,train_037070,5
18028,train_026077,6
18029,train_030008,7
18030,train_037947,7
18031,train_029010,9
18032,train_054231,8
18033,train_042236,4
18034,train_041939,1
18035,train_028895,0
18036,train_019286,4
18037,train_006689,4
18038,train_050869,8
18039,train_017706,1
18040,train_040412,0
18041,train_043648,5
18042,train_022349,1
18043,train_030246,0
18044,train_000348,8
18045,train_033541,2
18046,train_045449,9
18047,train_011921,3
18048,train_057284,2
18049,train_016142,2
18050,train_041586,6
18051,train_011346,2
18052,train_011802,5
18053,train_054333,6
18054,train_045572,1
18055,train_044894,4
18056,train_052050,8
18057,train_026708,8
18058,train_015390,5
18059,train_017796,6
18060,train_031265,1
18061,train_056674,0
18062,train_030873,6
18063,train_034335,9
18064,train_048519,7
18065,train_006688,7
18066,train_020361,1
18067,train_031860,4
18068,train_048319,6
18069,train_023240,1
18070,train_008983,2
18071,train_028479,1
18072,train_009434,7
18073,train_020421,9
18074,train_052152,2
18075,train_031641,3
18076,train_015933,1
18077,train_022847,1
18078,train_041701,9
18079,train_025805,1
18080,train_020722,8
18081,train_015232,5
18082,train_059574,5
18083,train_041199,9
18084,train_037582,5
18085,train_034014,0
18086,train_018146,9
18087,train_048552,8
18088,train_009227,1
18089,train_007047,5
18090,train_038431,6
18091,train_055856,9
18092,train_055489,5
18093,train_004667,9
18094,train_028690,0
18095,train_002674,5
18096,train_041287,3
18097,train_026336,9
18098,train_054602,6
18099,train_028094,1
18100,train_034416,0
18101,train_006004,5
18102,train_002536,3
18103,train_027506,1
18104,train_003167,7
18105,train_022685,8
18106,train_008170,7
18107,train_020232,1
18108,train_008172,0
18109,train_035657,1
18110,train_044451,0
18111,train_054006,8
18112,train_059047,4
18113,train_054868,5
18114,train_017347,9
18115,train_042774,4
18116,train_027588,4
18117,train_014389,5
18118,train_018502,7
18119,train_040824,5
18120,train_005667,1
18121,train_002810,8
18122,train_023425,3
18123,train_011107,1
18124,train_005892,9
18125,train_021567,7
18126,train_009204,0
18127,train_033491,3
18128,train_046105,2
18129,train_032208,7
18130,train_057748,7
18131,train_020842,3
18132,train_038880,9
18133,train_020183,4
18134,train_032525,2
18135,train_057819,4
18136,train_027244,6
18137,train_049225,8
18138,train_000165,6
18139,train_021159,7
18140,train_045417,0
18141,train_032389,8
18142,train_053090,8
18143,train_002939,2
18144,train_029412,7
18145,train_029946,4
18146,train_043584,7
18147,train_006030,8
18148,train_025080,5
18149,train_006362,3
18150,train_010699,2
18151,train_036695,5
18152,train_019534,7
18153,train_043254,2
18154,train_030558,7
18155,train_046976,4
18156,train_003248,0
18157,train_052915,6
18158,train_058375,5
18159,train_009215,0
18160,train_003457,4
18161,train_016697,2
18162,train_057229,4
18163,train_039037,0
18164,train_054236,1
18165,train_048770,3
18166,train_028769,1
18167,train_005991,5
18168,train_058813,4
18169,train_041542,1
18170,train_045831,8
18171,train_011803,6
18172,train_021807,9
18173,train_024645,0
18174,train_020320,6
18175,train_004067,0
18176,train_057431,7
18177,train_055444,7
18178,train_035601,6
18179,train_035108,1
18180,train_024535,1
18181,train_023621,7
18182,train_041185,5
18183,train_023326,4
18184,train_012335,8
18185,train_025242,7
18186,train_008826,6
18187,train_047437,6
18188,train_027761,2
18189,train_015936,3
18190,train_042432,3
18191,train_056484,4
18192,train_044735,6
18193,train_054836,0
18194,train_005518,9
18195,train_042494,1
18196,train_008914,4
18197,train_029231,3
18198,train_037384,1
18199,train_050515,9
18200,train_014676,6
18201,train_044482,1
18202,train_019248,2
18203,train_035193,8
18204,train_020327,1
18205,train_025515,9
18206,train_042136,0
18207,train_002046,4
18208,train_018052,6
18209,train_053224,2
18210,train_025378,4
18211,train_046944,0
18212,train_056825,4
18213,train_022174,9
18214,train_049861,4
18215,train_010740,5
18216,train_025026,7
18217,train_044436,8
18218,train_010246,6
18219,train_047538,8
18220,train_018110,2
18221,train_014381,2
18222,train_002399,2
18223,train_019619,9
18224,train_012605,0
18225,train_005029,8
18226,train_034460,8
18227,train_049691,7
18228,train_058639,9
18229,train_051069,6
18230,train_038220,7
18231,train_050077,8
18232,train_059760,3
18233,train_013693,2
18234,train_049957,5
18235,train_057672,7
18236,train_036410,1
18237,train_036848,0
18238,train_022042,5
18239,train_030743,8
18240,train_059163,8
18241,train_043059,0
18242,train_010532,6
18243,train_048386,3
18244,train_053399,0
18245,train_055393,3
18246,train_009126,6
18247,train_017632,3
18248,train_006306,9
18249,train_002185,4
18250,train_043092,0
18251,train_012746,1
18252,train_049501,4
18253,train_002064,7
18254,train_047804,2
18255,train_056963,6
18256,train_020280,7
18257,train_058371,8
18258,train_025513,1
18259,train_007698,3
18260,train_036720,9
18261,train_051386,6
18262,train_046117,3
18263,train_001285,5
18264,train_002455,7
18265,train_042528,7
18266,train_002047,1
18267,train_028802,8
18268,train_009612,3
18269,train_030619,7
18270,train_036637,6
18271,train_056236,0
18272,train_028745,7
18273,train_010134,1
18274,train_024417,3
18275,train_031180,0
18276,train_019247,3
18277,train_039255,4
18278,train_048546,4
18279,train_002215,8
18280,train_058967,9
18281,train_027839,9
18282,train_053523,7
18283,train_058409,2
18284,train_024848,1
18285,train_020567,9
18286,train_052571,6
18287,train_031452,3
18288,train_009423,1
18289,train_059359,6
18290,train_022590,4
18291,train_039011,8
18292,train_001012,1
18293,train_038433,5
18294,train_054699,6
18295,train_055449,1
18296,train_043597,2
18297,train_030576,6
18298,train_020664,3
18299,train_028864,7
18300,train_029746,1
18301,train_058825,6
18302,train_049105,4
18303,train_058432,4
18304,train_019779,2
18305,train_002922,4
18306,train_008754,0
18307,train_025791,4
18308,train_007497,3
18309,train_002076,3
18310,train_032854,2
18311,train_037361,3
18312,train_035244,1
18313,train_025211,7
18314,train_034012,6
18315,train_032217,5
18316,train_016695,6
18317,train_041618,5
18318,train_041633,2
18319,train_018703,0
18320,train_046328,0
18321,train_015480,0
18322,train_029606,4
18323,train_009580,6
18324,train_029187,0
18325,train_032839,6
18326,train_007344,2
18327,train_011322,8
18328,train_040617,2
18329,train_013656,3
18330,train_010519,1
18331,train_001341,3
18332,train_033035,6
18333,train_053363,4
18334,train_030229,3
18335,train_021590,4
18336,train_020948,6
18337,train_022797,7
18338,train_011198,5
18339,train_000915,5
18340,train_011136,5
18341,train_016958,2
18342,train_024327,4
18343,train_036725,6
18344,train_054914,5
18345,train_032444,3
18346,train_046275,1
18347,train_049559,1
18348,train_049454,2
18349,train_025239,9
18350,train_039104,8
18351,train_036022,0
18352,train_042012,2
18353,train_020871,9
18354,train_045875,5
18355,train_058957,5
18356,train_059243,9
18357,train_037213,1
18358,train_042534,3
18359,train_041725,7
18360,train_051257,3
18361,train_050574,5
18362,train_023271,7
18363,train_003416,5
18364,train_048820,2
18365,train_051179,6
18366,train_045575,9
18367,train_025283,5
18368,train_025864,1
18369,train_023619,9
18370,train_005324,4
18371,train_037088,9
18372,train_025292,4
18373,train_023489,6
18374,train_029598,1
18375,train_013063,9
18376,train_010060,4
18377,train_032415,5
18378,train_016278,1
18379,train_059969,9
18380,train_043955,6
18381,train_056822,7
18382,train_016943,1
18383,train_010381,9
18384,train_041409,1
18385,train_014264,2
18386,train_038350,7
18387,train_053052,4
18388,train_038529,3
18389,train_055116,3
18390,train_058373,2
18391,train_024401,9
18392,train_011204,7
18393,train_028774,9
18394,train_050570,5
18395,train_050640,2
18396,train_028273,7
18397,train_005669,9
18398,train_028201,7
18399,train_045879,9
18400,train_038998,3
18401,train_023527,3
18402,train_036884,2
18403,train_000842,4
18404,train_042976,7
18405,train_000184,1
18406,train_016547,2
18407,train_029122,4
18408,train_050957,4
18409,train_051954,8
18410,train_003757,6
18411,train_058226,6
18412,train_002317,4
18413,train_040746,0
18414,train_023394,6
18415,train_037484,2
18416,train_021788,2
18417,train_017133,0
18418,train_041794,2
18419,train_052749,6
18420,train_047351,7
18421,train_008135,3
18422,train_041443,0
18423,train_026777,6
18424,train_045633,6
18425,train_026177,9
18426,train_024890,5
18427,train_020326,3
18428,train_048599,3
18429,train_025391,5
18430,train_048242,7
18431,train_041275,7
18432,train_057342,2
18433,train_018773,7
18434,train_012449,5
18435,train_051438,6
18436,train_007950,7
18437,train_040655,3
18438,train_013528,0
18439,train_038915,6
18440,train_022694,4
18441,train_025410,4
18442,train_026345,6
18443,train_049147,3
18444,train_010855,6
18445,train_047593,6
18446,train_025133,7
18447,train_003831,1
18448,train_015072,9
18449,train_057543,0
18450,train_052791,7
18451,train_015606,3
18452,train_028971,0
18453,train_049686,5
18454,train_038578,6
18455,train_009202,6
18456,train_007583,5
18457,train_000966,3
18458,train_055861,6
18459,train_001121,3
18460,train_006357,0
18461,train_033585,6
18462,train_056296,8
18463,train_007482,5
18464,train_053529,5
18465,train_008259,3
18466,train_014536,7
18467,train_030402,5
18468,train_036773,4
18469,train_045528,9
18470,train_009624,3
18471,train_057900,5
18472,train_008666,8
18473,train_003803,3
18474,train_030328,9
18475,train_013057,9
18476,train_031702,5
18477,train_004513,4
18478,train_056242,9
18479,train_059041,1
18480,train_001555,9
18481,train_008403,2
18482,train_006779,9
18483,train_019545,2
18484,train_007302,5
18485,train_045170,7
18486,train_054035,7
18487,train_048209,1
18488,train_046082,2
18489,train_031644,5
18490,train_050074,8
18491,train_031321,0
18492,train_009583,2
18493,train_000848,4
18494,train_037334,6
18495,train_017129,1
18496,train_012534,8
18497,train_049091,3
18498,train_050976,3
18499,train_052110,7
18500,train_040555,3
18501,train_014161,0
18502,train_010252,4
18503,train_045657,7
18504,train_048809,6
18505,train_047226,2
18506,train_047116,8
18507,train_043867,5
18508,train_037610,2
18509,train_021779,5
18510,train_012902,6
18511,train_037188,3
18512,train_006047,6
18513,train_056888,7
18514,train_033961,9
18515,train_007739,5
18516,train_010231,7
18517,train_000830,2
18518,train_042265,7
18519,train_053352,5
18520,train_023120,0
18521,train_008569,5
18522,train_028913,3
18523,train_021757,9
18524,train_055202,2
18525,train_054518,6
18526,train_029993,9
18527,train_017150,6
18528,train_013258,8
18529,train_033502,5
18530,train_053616,9
18531,train_023198,6
18532,train_053672,8
18533,train_044512,7
18534,train_009790,0
18535,train_031190,5
18536,train_039203,2
18537,train_059944,0
18538,train_002956,9
18539,train_006429,4
18540,train_051519,3
18541,train_040254,3
18542,train_029397,9
18543,train_016449,2
18544,train_039733,9
18545,train_008860,6
18546,train_034780,4
18547,train_040269,9
18548,train_051427,6
18549,train_017111,8
18550,train_057335,8
18551,train_051203,7
18552,train_042404,1
18553,train_047926,8
18554,train_050406,5
18555,train_017749,4
18556,train_015352,4
18557,train_010742,5
18558,train_001461,4
18559,train_017808,8
18560,train_048027,1
18561,train_057862,4
18562,train_038654,4
18563,train_030680,6
18564,train_051380,5
18565,train_002966,5
18566,train_025219,6
18567,train_017981,5
18568,train_025315,5
18569,train_007752,1
18570,train_012295,8
18571,train_027407,0
18572,train_009854,7
18573,train_053141,4
18574,train_024106,5
18575,train_049238,8
18576,train_021998,3
18577,train_038753,2
18578,train_041098,4
18579,train_014438,8
18580,train_050513,8
18581,train_056176,0
18582,train_043214,1
18583,train_008942,6
18584,train_059922,4
18585,train_039517,7
18586,train_031259,8
18587,train_044651,5
18588,train_009470,7
18589,train_057874,9
18590,train_034073,0
18591,train_045962,1
18592,train_006815,2
18593,train_048458,1
18594,train_051335,7
18595,train_005735,4
18596,train_044658,7
18597,train_029777,8
18598,train_002330,5
18599,train_055460,5
18600,train_045281,2
18601,train_054691,7
18602,train_020797,3
18603,train_010125,3
18604,train_033230,0
18605,train_056190,4
18606,train_023221,3
18607,train_048472,8
18608,train_010355,6
18609,train_005953,7
18610,train_006527,5
18611,train_044804,5
18612,train_035590,4
18613,train_031965,4
18614,train_043983,4
18615,train_018971,6
18616,train_017994,9
18617,train_029982,7
18618,train_038833,6
18619,train_007658,1
18620,train_049694,7
18621,train_037443,3
18622,train_000660,6
18623,train_024546,2
18624,train_058834,5
18625,train_056126,8
18626,train_004147,8
18627,train_036025,4
18628,train_039688,2
18629,train_001563,2
18630,train_045601,3
18631,train_021254,2
18632,train_035620,0
18633,train_019895,7
18634,train_004483,9
18635,train_048984,4
18636,train_014392,2
18637,train_009114,9
18638,train_032089,9
18639,train_039448,9
18640,train_001737,3
18641,train_013331,5
18642,train_014998,1
18643,train_003729,1
18644,train_006407,5
18645,train_005218,6
18646,train_030390,5
18647,train_023573,8
18648,train_000300,8
18649,train_001680,1
18650,train_022439,8
18651,train_053206,1
18652,train_031127,0
18653,train_052120,1
18654,train_007677,4
18655,train_058635,7
18656,train_050749,0
18657,train_009538,7
18658,train_001528,1
18659,train_026118,1
18660,train_024698,0
18661,train_030304,3
18662,train_035817,6
18663,train_045905,0
18664,train_024881,2
18665,train_027563,8
18666,train_028921,7
18667,train_027708,6
18668,train_037783,8
18669,train_026903,0
18670,train_055026,8
18671,train_024496,9
18672,train_007702,9
18673,train_055139,3
18674,train_009936,8
18675,train_044040,0
18676,train_017990,8
18677,train_014874,1
18678,train_045849,8
18679,train_029341,0
18680,train_029613,3
18681,train_052337,7
18682,train_017909,2
18683,train_021768,0
18684,train_042047,5
18685,train_011693,3
18686,train_046539,1
18687,train_046856,3
18688,train_018799,0
18689,train_030790,0
18690,train_019933,9
18691,train_025923,2
18692,train_040200,0
18693,train_043890,7
18694,train_049004,6
18695,train_016517,8
18696,train_057610,5
18697,train_025320,8
18698,train_058535,5
18699,train_023859,2
18700,train_009692,6
18701,train_030546,8
18702,train_051344,7
18703,train_052436,7
18704,train_028027,6
18705,train_028079,0
18706,train_054784,1
18707,train_048034,2
18708,train_026483,6
18709,train_000973,6
18710,train_018559,8
18711,train_051132,9
18712,train_037090,7
18713,train_046282,9
18714,train_050800,5
18715,train_036583,7
18716,train_054514,0
18717,train_001744,4
18718,train_052314,5
18719,train_030481,7
18720,train_048622,7
18721,train_003435,3
18722,train_013214,0
18723,train_024215,2
18724,train_050062,1
18725,train_034336,6
